Origin City,Destination City,Distance,Avg Speed,Sea Level Difference
lewistonme,westerlyri,237.43,64.07,-560
lewistonme,woonsocketri,183.53,61.23,-131
lewistonme,warwickri,205.87,63.13,-321
lewistonme,newportri,210.17,59.19,-350
lewistonme,northkingstownri,216.97,63.47,-321
lewistonme,providenceri,194.51,63.61,-285
lewistonme,anstedwv,872.01,65.46,1027
lewistonme,martinsburgswv,611.89,64.79,184
lewistonme,summersvillewv,849.98,65.67,1523
lewistonme,viennawv,838.48,64.7,411
lewistonme,bluefieldwv,908.02,65.7,2698
lewistonme,charlestonwv,881.7,66.07,565
lewistonme,athensga,1162.06,65.25,410
lewistonme,columbusga,1317.75,66.15,178
lewistonme,maconga,1241.9,65.63,65
lewistonme,augustaga,1121.02,66.09,73
lewistonme,savannahga,1146.78,66.3,-306
lewistonme,atlantaga,1210.91,65.93,739
lewistonme,atlanticcitynj,471.73,63.94,-321
lewistonme,camdennj,441.59,63.67,-321
lewistonme,newbrunswicknj,380.56,62.48,-301
lewistonme,elizabethnj,361.97,62.48,-322
lewistonme,trentonnj,411.84,63.01,-320
lewistonme,newarknj,356.15,62.13,-240
lewistonme,bridgeportct,283.93,65.24,-315
lewistonme,danburyct,289.34,64.44,190
lewistonme,stamfordct,306.08,64.54,-214
lewistonme,hartfordct,231.46,65.34,-302
lewistonme,newhavenct,268.08,64.93,-286
lewistonme,waterburyct,261.86,65,148
bangorme,detroitmi,851.52,61.48,430
bangorme,annarbormi,894.03,62.02,672
bangorme,grandrapidsmi,981.47,63.08,486
bangorme,cadillacmi,1010.31,62.97,1097
bangorme,traversecitymi,1058.27,62.77,437
bangorme,owossomi,896.68,61.98,554
bangorme,burlingtonvt,293.92,53.11,-3
bangorme,winooskivt,294.52,53.48,52
bangorme,stalbanscityvt,293.91,51.5,203
bangorme,barrevt,254.17,52.26,650
bangorme,montpeliervt,253.98,52.32,449
bangorme,rutlandvt,340.51,63.21,369
bangorme,keywestfl,1878.13,66.24,-200
bangorme,miamifl,1726.33,68.07,-98
bangorme,fortlauderdalefl,1701.43,68.14,-220
bangorme,orlandofl,1516.09,67.64,-151
bangorme,tampafl,1570.96,67.09,-158
bangorme,jacksonvillefl,1374.5,67.48,-38
bangorme,pepperellma,245.03,65.37,102
bangorme,fitchburgma,256.8,65.86,386
bangorme,leominsterma,252.77,66.33,265
bangorme,amherstma,303.09,64.35,-36
bangorme,chicopeema,317.23,66.05,3
bangorme,westspringfieldma,319.35,66.09,-32
bangorme,rochesterny,619.58,67.73,235
bangorme,syracuseny,538.87,67.63,266
bangorme,cooperstownny,467.62,65.08,1079
bangorme,buffalony,682.55,67.63,477
bangorme,newyorkcityny,442.72,63.17,-70
bangorme,troyny,401.07,66.44,-64
bangorme,portlandme,130.15,66.08,-157
bangorme,brunswickme,110.28,65.79,-107
bangorme,lewistonme,108.27,63.9,149
bangorme,augustame,76.74,62.79,-43
bangorme,watervilleme,57,60,58
bangorme,raleighnc,946.5,65.64,104
bangorme,charlottenc,1068.76,66.02,382
bangorme,ashevillenc,1138.41,66.46,1954
bangorme,wilmingtonnc,1032.89,65.81,-88
bangorme,greensboronc,978.09,65.53,617
bangorme,durhamnc,926.77,65.32,101
bangorme,alexandriava,675.17,64.38,22
bangorme,hamptonva,847.47,65.27,-218
bangorme,fredericksburgva,721.83,64.17,-40
bangorme,richmondva,777.4,64.81,42
bangorme,virginiabeachva,804.99,61.59,-171
bangorme,williamsburgva,821.84,64.98,-132
bangorme,frankfortky,1189.07,67.37,485
bangorme,cynthianaky,1165.23,67.25,545
bangorme,lexingtonky,1152.04,66.21,873
bangorme,lawrenceburgky,1183.84,66.64,595
bangorme,louisvilleky,1209.72,68.15,355
bangorme,lagrangeky,1185.43,68.25,581
bangorme,cincinnatioh,1109.86,68.22,309
bangorme,columbusoh,1003.01,68.35,618
bangorme,toledooh,980.85,67.9,412
bangorme,akronoh,867.58,66.73,783
bangorme,daytonoh,1072.9,68.21,641
bangorme,clevelandoh,867.21,67.79,430
bangorme,manchesternh,222.77,67,114
bangorme,concordnh,237.65,67.52,162
bangorme,nashuanh,240.86,66.76,-24
bangorme,rochesternh,181.89,61.72,22
bangorme,portsmouthnh,181.19,66.23,-164
bangorme,keenenh,285.02,65.33,314
bangorme,southbendin,1122.45,67.69,541
bangorme,fortwaynein,1070.23,67.37,615
bangorme,indianapolisin,1176.62,68.13,628
bangorme,lafayettein,1184.51,66.78,476
bangorme,bloomingtonin,1226.39,67.7,607
bangorme,evansvillein,1330.88,68.21,170
bangorme,pittsburghpa,799.3,64.85,603
bangorme,philadelphiapa,536.05,64.71,-171
bangorme,scrantonpa,520,65.94,605
bangorme,eriepa,770.13,67.46,524
bangorme,allentownpa,539.58,65.33,124
bangorme,statecollegepa,666.63,65.89,891
bangorme,columbiasc,1147.42,66.25,88
bangorme,greenvillesc,1165.24,66.15,746
bangorme,sumtersc,1111.59,66.23,42
bangorme,myrtlebeachsc,1100.69,64.98,-105
bangorme,spartanburgsc,1137.39,65.78,542
bangorme,clemsonsc,1195.91,65.53,649
bangorme,wilmingtonde,567.48,65.07,-172
bangorme,newarkde,573.03,64.73,-42
bangorme,middletownde,586.95,65.13,-145
bangorme,doverde,610.42,65.31,-93
bangorme,milfordde,628.29,65.35,-174
bangorme,frankfordde,658.95,64.1,-162
bangorme,washingtondcwa,667.71,63.84,-93
bangorme,baltimoremd,629.19,64.47,-87
bangorme,annapoliswa,3312.73,68.71,-172
bangorme,oceancitymd,3383.05,68.43,-219
bangorme,fredericksonwa,3292.73,68.76,166
bangorme,towsonmd,628.88,65.13,151
bangorme,rockvillemd,669.55,64.66,277
bangorme,silverspringmd,663.65,64.95,78
bangorme,oceancitymd,680.31,63.19,-219
bangorme,baltimoremd,629.19,64.47,-87
bangorme,hagerstownmd,689.92,65.58,347
bangorme,westerlyri,334.43,65.96,-411
bangorme,woonsocketri,280.53,64.31,18
bangorme,warwickri,302.87,65.48,-172
bangorme,newportri,307.17,62.49,-201
bangorme,northkingstownri,313.97,65.64,-172
bangorme,providenceri,291.51,65.92,-136
bangorme,anstedwv,969.01,65.98,1176
bangorme,martinsburgswv,708.88,65.58,333
bangorme,summersvillewv,946.97,66.18,1672
bangorme,viennawv,935.48,65.31,560
bangorme,bluefieldwv,1005.02,66.18,2847
bangorme,charlestonwv,978.69,66.53,714
bangorme,athensga,1259.06,65.67,559
bangorme,columbusga,1414.75,66.47,327
bangorme,maconga,1338.9,65.99,214
bangorme,augustaga,1218.02,66.46,222
bangorme,savannahga,1243.77,66.65,-157
bangorme,atlantaga,1307.91,66.28,888
bangorme,atlanticcitynj,568.73,65.06,-172
bangorme,camdennj,538.59,64.89,-172
bangorme,newbrunswicknj,477.56,64.05,-152
bangorme,elizabethnj,458.97,64.12,-173
bangorme,trentonnj,508.83,64.4,-171
bangorme,newarknj,453.15,63.85,-91
bangorme,bridgeportct,380.93,66.63,-166
bangorme,danburyct,386.33,65.99,339
bangorme,stamfordct,403.08,66,-65
bangorme,hartfordct,328.45,66.94,-153
bangorme,newhavenct,365.08,66.46,-137
bangorme,waterburyct,358.86,66.54,297
augustame,detroitmi,862.57,65.94,473
augustame,annarbormi,902.52,66.21,715
augustame,grandrapidsmi,989.95,67.01,529
augustame,cadillacmi,1021.36,66.87,1140
augustame,traversecitymi,1066.76,66.36,480
augustame,owossomi,907.73,66.28,597
augustame,burlingtonvt,219.47,49.19,40
augustame,winooskivt,220.07,49.63,95
augustame,stalbanscityvt,219.46,47.36,246
augustame,barrevt,179.72,47.41,693
augustame,montpeliervt,179.53,47.48,492
augustame,rutlandvt,266.24,61.47,412
augustame,keywestfl,1803.86,66.09,-157
augustame,miamifl,1652.06,67.97,-55
augustame,fortlauderdalefl,1627.16,68.04,-177
augustame,orlandofl,1441.82,67.51,-108
augustame,tampafl,1496.68,66.93,-115
augustame,jacksonvillefl,1300.23,67.32,5
augustame,pepperellma,170.75,63.41,145
augustame,fitchburgma,182.52,64.19,429
augustame,leominsterma,178.5,64.79,308
augustame,amherstma,228.81,62.61,7
augustame,chicopeema,242.96,64.84,46
augustame,westspringfieldma,245.07,64.91,11
augustame,rochesterny,545.31,67.38,278
augustame,syracuseny,464.6,67.21,309
augustame,cooperstownny,393.35,64.17,1122
augustame,buffalony,610.84,67.49,520
augustame,newyorkcityny,368.45,61.9,-27
augustame,troyny,329.36,65.93,-21
augustame,portlandme,55.88,61.12,-114
augustame,brunswickme,36.01,58,-64
augustame,lewistonme,34,53.22,192
augustame,bangorme,75.61,63.96,43
augustame,watervilleme,20.98,45.89,101
augustame,raleighnc,872.22,65.27,147
augustame,charlottenc,997.05,65.83,425
augustame,ashevillenc,1066.7,66.3,1997
augustame,wilmingtonnc,958.62,65.48,-45
augustame,greensboronc,903.82,65.17,660
augustame,durhamnc,852.5,64.92,144
augustame,alexandriava,600.89,63.71,65
augustame,hamptonva,775.76,64.95,-175
augustame,fredericksburgva,650.13,63.69,3
augustame,richmondva,703.12,64.28,85
augustame,virginiabeachva,730.71,60.82,-128
augustame,williamsburgva,747.56,64.49,-89
augustame,frankfortky,1114.79,67.18,528
augustame,cynthianaky,1090.96,67.04,588
augustame,lexingtonky,1077.76,65.94,916
augustame,lawrenceburgky,1109.57,66.4,638
augustame,louisvilleky,1135.44,68.01,398
augustame,lagrangeky,1111.15,68.11,624
augustame,cincinnatioh,1035.59,68.07,352
augustame,columbusoh,928.73,68.19,661
augustame,toledooh,906.57,67.71,455
augustame,akronoh,793.3,66.41,826
augustame,daytonoh,998.62,68.06,684
augustame,clevelandoh,792.93,67.56,473
augustame,manchesternh,148.49,65.44,157
augustame,concordnh,163.38,66.3,205
augustame,nashuanh,166.59,65.26,19
augustame,rochesternh,107.61,56.9,65
augustame,portsmouthnh,106.91,63.63,-121
augustame,keenenh,210.75,63.73,357
augustame,southbendin,1048.18,67.51,584
augustame,fortwaynein,998.52,67.27,658
augustame,indianapolisin,1102.34,67.98,671
augustame,lafayettein,1112.81,66.65,519
augustame,bloomingtonin,1152.11,67.54,650
augustame,evansvillein,1256.6,68.09,213
augustame,pittsburghpa,725.03,64.33,646
augustame,philadelphiapa,461.78,63.89,-128
augustame,scrantonpa,445.72,65.25,648
augustame,eriepa,695.85,67.16,567
augustame,allentownpa,465.31,64.59,167
augustame,statecollegepa,592.35,65.36,934
augustame,columbiasc,1073.15,65.98,131
augustame,greenvillesc,1090.96,65.88,789
augustame,sumtersc,1037.32,65.95,85
augustame,myrtlebeachsc,1026.41,64.62,-62
augustame,spartanburgsc,1063.12,65.48,585
augustame,clemsonsc,1121.64,65.23,692
augustame,wilmingtonde,493.2,64.34,-129
augustame,newarkde,498.75,63.97,1
augustame,middletownde,512.67,64.44,-102
augustame,doverde,536.15,64.67,-50
augustame,milfordde,554.02,64.73,-131
augustame,frankfordde,587.25,63.56,-119
augustame,washingtondcwa,593.43,63.11,-50
augustame,baltimoremd,554.91,63.76,-44
augustame,annapoliswa,3238.45,68.67,-129
augustame,oceancitymd,3308.78,68.38,-176
augustame,fredericksonwa,3218.45,68.72,209
augustame,towsonmd,554.61,64.49,194
augustame,rockvillemd,595.27,64.02,320
augustame,silverspringmd,589.37,64.32,121
augustame,oceancitymd,606.03,62.41,-176
augustame,baltimoremd,554.91,63.76,-44
augustame,hagerstownmd,615.65,65.04,390
augustame,westerlyri,260.16,64.8,-368
augustame,woonsocketri,206.26,62.38,61
augustame,warwickri,228.6,64.03,-129
augustame,newportri,232.9,60.34,-158
augustame,northkingstownri,239.7,64.3,-129
augustame,providenceri,217.24,64.52,-93
augustame,anstedwv,894.73,65.65,1219
augustame,martinsburgswv,634.61,65.07,376
augustame,summersvillewv,872.7,65.85,1715
augustame,viennawv,861.21,64.9,603
augustame,bluefieldwv,930.74,65.87,2890
augustame,charlestonwv,904.42,66.24,757
augustame,athensga,1184.79,65.39,602
augustame,columbusga,1340.48,66.26,370
augustame,maconga,1264.63,65.75,257
augustame,augustaga,1143.74,66.22,265
augustame,savannahga,1169.5,66.43,-114
augustame,atlantaga,1233.63,66.05,931
augustame,atlanticcitynj,494.46,64.33,-129
augustame,camdennj,464.32,64.09,-129
augustame,newbrunswicknj,405.44,63.04,-109
augustame,elizabethnj,386.81,63.2,-130
augustame,trentonnj,434.56,63.48,-128
augustame,newarknj,378.87,62.71,-48
augustame,bridgeportct,309.22,66.13,-123
augustame,danburyct,314.63,65.36,382
augustame,stamfordct,328.81,65.09,-22
augustame,hartfordct,254.18,66,-110
augustame,newhavenct,290.8,65.53,-94
augustame,waterburyct,284.58,65.61,340
watervilleme,detroitmi,809.46,61.6,372
watervilleme,annarbormi,851.97,62.16,614
watervilleme,grandrapidsmi,939.41,63.26,428
watervilleme,cadillacmi,968.25,63.14,1039
watervilleme,traversecitymi,1016.21,62.92,379
watervilleme,owossomi,854.62,62.12,496
watervilleme,burlingtonvt,239.96,50.19,-61
watervilleme,winooskivt,240.56,50.6,-6
watervilleme,stalbanscityvt,239.95,48.44,145
watervilleme,barrevt,200.21,48.7,592
watervilleme,montpeliervt,200.02,48.77,391
watervilleme,rutlandvt,286.55,61.84,311
watervilleme,keywestfl,1824.17,66.1,-258
watervilleme,miamifl,1672.37,67.96,-156
watervilleme,fortlauderdalefl,1647.47,68.03,-278
watervilleme,orlandofl,1462.13,67.5,-209
watervilleme,tampafl,1517,66.94,-216
watervilleme,jacksonvillefl,1320.54,67.32,-96
watervilleme,pepperellma,191.07,63.79,44
watervilleme,fitchburgma,202.84,64.47,328
watervilleme,leominsterma,198.81,65.02,207
watervilleme,amherstma,249.13,62.95,-94
watervilleme,chicopeema,263.27,65.01,-55
watervilleme,westspringfieldma,265.39,65.07,-90
watervilleme,rochesterny,565.62,67.37,177
watervilleme,syracuseny,484.91,67.21,208
watervilleme,cooperstownny,413.66,64.31,1021
watervilleme,buffalony,628.59,67.31,419
watervilleme,newyorkcityny,391.33,62.41,-128
watervilleme,troyny,347.11,65.7,-122
watervilleme,portlandme,76.19,62.62,-215
watervilleme,brunswickme,56.32,61,-165
watervilleme,lewistonme,54.31,57.68,91
watervilleme,bangorme,55.75,62.37,-58
watervilleme,augustame,22.78,48.53,-101
watervilleme,raleighnc,895.1,65.43,46
watervilleme,charlottenc,1014.8,65.75,324
watervilleme,ashevillenc,1084.45,66.22,1896
watervilleme,wilmingtonnc,978.93,65.52,-146
watervilleme,greensboronc,924.13,65.21,559
watervilleme,durhamnc,872.81,64.97,43
watervilleme,alexandriava,621.21,63.82,-36
watervilleme,hamptonva,793.51,64.87,-276
watervilleme,fredericksburgva,670.44,63.78,-98
watervilleme,richmondva,723.44,64.35,-16
watervilleme,virginiabeachva,751.03,60.97,-229
watervilleme,williamsburgva,767.88,64.56,-190
watervilleme,frankfortky,1137.67,67.27,427
watervilleme,cynthianaky,1111.27,67.04,487
watervilleme,lexingtonky,1098.08,65.96,815
watervilleme,lawrenceburgky,1129.88,66.42,537
watervilleme,louisvilleky,1155.76,67.99,297
watervilleme,lagrangeky,1131.47,68.09,523
watervilleme,cincinnatioh,1055.9,68.05,251
watervilleme,columbusoh,949.05,68.17,560
watervilleme,toledooh,926.89,67.69,354
watervilleme,akronoh,813.62,66.42,725
watervilleme,daytonoh,1018.94,68.04,583
watervilleme,clevelandoh,813.25,67.55,372
watervilleme,manchesternh,168.81,65.63,56
watervilleme,concordnh,183.69,66.39,104
watervilleme,nashuanh,186.9,65.46,-82
watervilleme,rochesternh,127.93,58.3,-36
watervilleme,portsmouthnh,127.23,64.17,-222
watervilleme,keenenh,231.06,64.02,256
watervilleme,southbendin,1068.49,67.5,483
watervilleme,fortwaynein,1016.27,67.16,557
watervilleme,indianapolisin,1122.66,67.97,570
watervilleme,lafayettein,1130.55,66.57,418
watervilleme,bloomingtonin,1172.43,67.53,549
watervilleme,evansvillein,1276.92,68.07,112
watervilleme,pittsburghpa,745.34,64.4,545
watervilleme,philadelphiapa,482.09,64.02,-229
watervilleme,scrantonpa,466.04,65.33,547
watervilleme,eriepa,716.17,67.16,466
watervilleme,allentownpa,485.62,64.69,66
watervilleme,statecollegepa,612.67,65.42,833
watervilleme,columbiasc,1093.46,66,30
watervilleme,greenvillesc,1111.28,65.9,688
watervilleme,sumtersc,1057.63,65.97,-16
watervilleme,myrtlebeachsc,1046.73,64.67,-163
watervilleme,spartanburgsc,1083.43,65.51,484
watervilleme,clemsonsc,1141.95,65.26,591
watervilleme,wilmingtonde,513.52,64.44,-230
watervilleme,newarkde,519.07,64.08,-100
watervilleme,middletownde,532.99,64.53,-203
watervilleme,doverde,556.46,64.75,-151
watervilleme,milfordde,574.33,64.81,-232
watervilleme,frankfordde,604.99,63.5,-220
watervilleme,washingtondcwa,613.75,63.23,-151
watervilleme,baltimoremd,577.79,64.05,-145
watervilleme,annapoliswa,3258.77,68.66,-230
watervilleme,oceancitymd,3331.66,68.41,-277
watervilleme,fredericksonwa,3238.77,68.71,108
watervilleme,towsonmd,574.92,64.58,93
watervilleme,rockvillemd,615.59,64.11,219
watervilleme,silverspringmd,609.69,64.41,20
watervilleme,oceancitymd,626.35,62.55,-277
watervilleme,baltimoremd,577.79,64.05,-145
watervilleme,hagerstownmd,635.96,65.11,289
watervilleme,westerlyri,280.47,64.97,-469
watervilleme,woonsocketri,226.57,62.78,-40
watervilleme,warwickri,248.91,64.27,-230
watervilleme,newportri,253.21,60.84,-259
watervilleme,northkingstownri,260.01,64.52,-230
watervilleme,providenceri,237.55,64.73,-194
watervilleme,anstedwv,915.05,65.68,1118
watervilleme,martinsburgswv,654.93,65.13,275
watervilleme,summersvillewv,895.58,66,1614
watervilleme,viennawv,884.08,65.07,502
watervilleme,bluefieldwv,951.06,65.89,2789
watervilleme,charlestonwv,927.3,66.37,656
watervilleme,athensga,1205.1,65.42,501
watervilleme,columbusga,1360.79,66.28,269
watervilleme,maconga,1284.94,65.78,156
watervilleme,augustaga,1164.06,66.24,164
watervilleme,savannahga,1189.81,66.44,-215
watervilleme,atlantaga,1256.51,66.16,830
watervilleme,atlanticcitynj,514.77,64.43,-230
watervilleme,camdennj,484.63,64.22,-230
watervilleme,newbrunswicknj,423.6,63.19,-210
watervilleme,elizabethnj,405.01,63.23,-231
watervilleme,trentonnj,454.87,63.64,-229
watervilleme,newarknj,401.75,63.18,-149
watervilleme,bridgeportct,326.97,65.87,-224
watervilleme,danburyct,332.37,65.15,281
watervilleme,stamfordct,349.12,65.2,-123
watervilleme,hartfordct,274.49,66.08,-211
watervilleme,newhavenct,311.12,65.63,-195
watervilleme,waterburyct,304.9,65.71,239
raleighnc,detroitmi,682.9,63.9,326
raleighnc,annarbormi,670.13,63.45,568
raleighnc,grandrapidsmi,802.75,65.06,382
raleighnc,cadillacmi,861.78,65.17,993
raleighnc,traversecitymi,909.74,64.8,333
raleighnc,owossomi,738.94,63.97,450
raleighnc,burlingtonvt,790.75,62.78,-107
raleighnc,winooskivt,793.78,63.04,-52
raleighnc,stalbanscityvt,818.21,63.11,99
raleighnc,barrevt,814.72,64.96,546
raleighnc,montpeliervt,816.7,65.12,345
raleighnc,rutlandvt,732.43,63.65,265
raleighnc,keywestfl,958.11,66.16,-304
raleighnc,miamifl,806.32,70.16,-202
raleighnc,fortlauderdalefl,781.41,70.4,-324
raleighnc,orlandofl,596.08,69.77,-255
raleighnc,tampafl,650.94,68.19,-262
raleighnc,jacksonvillefl,454.49,69.94,-142
raleighnc,pepperellma,715.82,63.71,-2
raleighnc,fitchburgma,704.79,64.27,282
raleighnc,leominsterma,700.8,64.42,161
raleighnc,amherstma,668.52,63.84,-140
raleighnc,chicopeema,647.76,64.49,-101
raleighnc,westspringfieldma,645.48,64.27,-136
raleighnc,rochesterny,660.7,65.05,131
raleighnc,syracuseny,642.98,65.86,162
raleighnc,cooperstownny,651.32,65,975
raleighnc,buffalony,650.96,61,373
raleighnc,newyorkcityny,504.3,64.96,-174
raleighnc,troyny,649.43,65.86,-168
raleighnc,portlandme,815.85,65.04,-261
raleighnc,brunswickme,840.45,65.03,-211
raleighnc,lewistonme,845.59,64.95,45
raleighnc,bangorme,943.53,65.71,-104
raleighnc,augustame,870.03,65.28,-147
raleighnc,watervilleme,888.9,65.2,-46
raleighnc,charlottenc,167.45,65.18,278
raleighnc,ashevillenc,247.4,65.49,1850
raleighnc,wilmingtonnc,129.43,66.34,-192
raleighnc,greensboronc,76.78,58.76,513
raleighnc,durhamnc,24.6,49.19,-3
raleighnc,alexandriava,273.6,67.29,-82
raleighnc,hamptonva,196.89,63.25,-322
raleighnc,fredericksburgva,228.02,67.12,-144
raleighnc,richmondva,170.37,67.85,-62
raleighnc,virginiabeachva,201.79,63.08,-275
raleighnc,williamsburgva,210.64,68.12,-236
raleighnc,frankfortky,515.34,64.69,381
raleighnc,cynthianaky,494.91,63.17,441
raleighnc,lexingtonky,493.05,63.96,769
raleighnc,lawrenceburgky,524.85,65.01,491
raleighnc,louisvilleky,565,65.45,251
raleighnc,lagrangeky,556.46,64.23,477
raleighnc,cincinnatioh,516.01,62.36,205
raleighnc,columbusoh,479.53,63.67,514
raleighnc,toledooh,622.31,63.85,308
raleighnc,akronoh,532.76,65.73,679
raleighnc,daytonoh,510.39,64.32,537
raleighnc,clevelandoh,569.17,65.48,326
raleighnc,manchesternh,754.59,64.78,10
raleighnc,concordnh,767,64.76,58
raleighnc,nashuanh,735.38,64.6,-128
raleighnc,rochesternh,783.94,64.6,-82
raleighnc,portsmouthnh,765.24,64.7,-268
raleighnc,keenenh,720.74,64.02,210
raleighnc,southbendin,737.73,62.9,437
raleighnc,fortwaynein,637.32,62.89,511
raleighnc,indianapolisin,628.45,64.45,524
raleighnc,lafayettein,689.03,64.6,372
raleighnc,bloomingtonin,665.9,64.27,503
raleighnc,evansvillein,687.98,66.93,66
raleighnc,pittsburghpa,501.27,64.25,499
raleighnc,philadelphiapa,418.55,65.25,-275
raleighnc,scrantonpa,511.74,65.54,501
